surface,condition,seed,recon_per_dim,E_mu,E_Sigma,sigma_min_p5,gt_mfpt,lr_mfpt,mfpt_err,gt_rate,lr_rate,rate_err,transition_frac,gt_transition_frac,gt_transitions,lr_transitions,W2@1.0
paraboloid,baseline,4042,6.249856982213347e-05,0.05178646743297577,0.03514855355024338,1.1577023267745972,7.00723934173584,7.134528636932373,0.01816539852412134,0.411,0.3676,0.10559610705596106,0.87,0.862,4110,3676,0.21308215451750542
paraboloid,T,4042,3.813751116024321e-05,0.006473265588283539,0.0010602253023535013,1.0094283819198608,7.00723934173584,7.034517288208008,0.00389282357028933,0.411,0.4944,0.20291970802919718,0.89,0.862,4110,4944,0.15926774249207826
paraboloid,F,4042,0.0038278879810921588,3.4162492752075195,1.366471529006958,1.0418246984481812,7.00723934173584,0.009999998845160007,0.9985729046265626,0.411,0.0,1.0,1.0,0.862,4110,0,0.89825451913138
paraboloid,T+F,4042,5.0030565306321896e-05,0.011085442267358303,0.0036007517483085394,1.2385965585708618,7.00723934173584,6.495818614959717,0.0729846237347779,0.411,0.5061,0.23138686131386868,0.928,0.862,4110,5061,0.2043893783364509
paraboloid,baseline,5042,2.851055480947542e-05,0.030223187059164047,0.01338354405015707,1.2221802473068237,7.144669532775879,6.327821254730225,0.11432974951443119,0.4025,0.4964,0.23329192546583846,0.918,0.878,4025,4964,0.18060063517882308
paraboloid,T,5042,0.0003184874852498372,0.009558266028761864,0.004991288762539625,1.0417463779449463,7.144669532775879,8.04203987121582,0.125599978322761,0.4025,0.3253,0.19180124223602496,0.696,0.878,4025,3253,0.3226431840740342
paraboloid,F,5042,0.003908067200314346,3.5214734077453613,1.447035551071167,1.0599180459976196,7.144669532775879,0.009999998845160007,0.9986003552999498,0.4025,0.0,1.0,1.0,0.878,4025,0,0.8778057828885886
paraboloid,T+F,5042,2.698177953635282e-05,0.007996838539838791,0.002189056947827339,1.3075971603393555,7.144669532775879,6.641538143157959,0.07042052642320618,0.4025,0.4238,0.052919254658385054,0.884,0.878,4025,4238,0.15587092536060793
paraboloid,baseline,6042,1.4652338212550576e-05,0.06855965405702591,0.03997727110981941,1.2111259698867798,7.506650924682617,7.4020094871521,0.01393982996950692,0.3785,0.3883,0.02589167767503296,0.846,0.854,3785,3883,0.23307719909029878
paraboloid,T,6042,0.000270687951822186,0.006226057186722755,0.0017334287986159325,1.047411561012268,7.506650924682617,7.536865711212158,0.004025068813336155,0.3785,0.2506,0.33791281373844123,0.536,0.854,3785,2506,0.3253862960912152
paraboloid,F,6042,0.004042255937756591,3.814920425415039,1.4367096424102783,0.9929602146148682,7.506650924682617,0.009999998845160007,0.9986678481595196,0.3785,0.0,1.0,1.0,0.854,3785,0,0.8790121926437429
paraboloid,T+F,6042,7.258632234228191e-05,0.005788721609860659,0.0018890935461968184,1.2641234397888184,7.506650924682617,6.619726657867432,0.11815179308510139,0.3785,0.4309,0.13844121532364598,0.876,0.854,3785,4309,0.2387417854773312
paraboloid,baseline,7042,2.1957472633959642e-05,0.057720109820365906,0.023063454777002335,1.136724829673767,6.944425106048584,5.185265064239502,0.2533197514473669,0.385,0.6769,0.758181818181818,0.98,0.836,3850,6769,0.3067194530461513
paraboloid,T,7042,0.00012459346459279606,0.010221345350146294,0.002315777586773038,1.071975827217102,6.944425106048584,8.59069538116455,0.23706357977452558,0.385,0.2713,0.2953246753246754,0.662,0.836,3850,2713,0.22305113833439894
paraboloid,F,7042,0.004023046042788681,3.2041568756103516,1.2642914056777954,1.0905883312225342,6.944425106048584,0.009999998845160007,0.9985599961562764,0.385,0.0,1.0,1.0,0.836,3850,0,0.9479279622812739
paraboloid,T+F,7042,9.342864971255782e-05,0.004028356168419123,0.0018071384401991963,1.2514103651046753,6.944425106048584,7.777215003967285,0.11992207925078527,0.385,0.373,0.031168831168831197,0.79,0.836,3850,3730,0.2160569500153793
