surface,condition,drift_mode,seed,E_mu,E_Sigma,R1,R2,kappa_g,recon,mfpt_err,its_t2_err,stat_l1,exit_frac
hyperbolic_paraboloid,T+F,oracle_drift+learned_diff,6042,9.555416909279302e-05,7.069652383506764e-06,146209.0625,50300096.0,1.8474066257476807,8.020411066602472e-08,0.03423294314563309,0.8205623496748119,0.007638219743967056,0.0
hyperbolic_paraboloid,T+F,oracle_drift+oracle_diff,6042,9.555416909279302e-05,7.069652383506764e-06,146209.0625,50300096.0,1.8474066257476807,8.020411066602472e-08,0.040013011313824544,0.8534322935707391,0.006979845464229584,0.0
hyperbolic_paraboloid,baseline,learned,7042,0.0030057765543460846,0.00016259006224572659,106341.15625,16333449.0,1.7045378684997559,2.3745226578532974e-06,0.1992724070933507,1.5051354460636022,0.045181699097156525,0.03200000151991844
hyperbolic_paraboloid,baseline,oracle_drift+learned_diff,7042,0.0030057765543460846,0.00016259006224572659,106341.15625,16333449.0,1.7045378684997559,2.3745226578532974e-06,0.07994083559392559,0.09385809577449968,0.024863604456186295,0.0
hyperbolic_paraboloid,baseline,oracle_drift+oracle_diff,7042,0.0030057765543460846,0.00016259006224572659,106341.15625,16333449.0,1.7045378684997559,2.3745226578532974e-06,0.09179093577258801,0.014551325087414522,0.010577809065580368,0.0
hyperbolic_paraboloid,T+F,learned,7042,3.7429363146657124e-05,2.1426164948934456e-06,175442.078125,43450052.0,1.9195367097854614,3.4887581147234996e-08,0.1769735185979745,2.9369103647685524,0.03617648780345917,0.02200000174343586
hyperbolic_paraboloid,T+F,oracle_drift+learned_diff,7042,3.7429363146657124e-05,2.1426164948934456e-06,175442.078125,43450052.0,1.9195367097854614,3.4887581147234996e-08,0.08547352961367201,0.12647378002084603,0.023089248687028885,0.0
hyperbolic_paraboloid,T+F,oracle_drift+oracle_diff,7042,3.7429363146657124e-05,2.1426164948934456e-06,175442.078125,43450052.0,1.9195367097854614,3.4887581147234996e-08,0.05755833349502853,0.26343309918017593,0.02687288448214531,0.0
hyperbolic_paraboloid,baseline,learned,8042,0.0039758579805493355,0.000562836998142302,67889.859375,10817328.0,1.8738484382629395,7.622426148207689e-06,0.18637972370563438,0.4407660201818834,0.10394439846277237,0.018000001087784767
hyperbolic_paraboloid,baseline,oracle_drift+learned_diff,8042,0.0039758579805493355,0.000562836998142302,67889.859375,10817328.0,1.8738484382629395,7.622426148207689e-06,0.11323654663510997,0.13410321009223033,0.021123208105564117,0.0
hyperbolic_paraboloid,baseline,oracle_drift+oracle_diff,8042,0.0039758579805493355,0.000562836998142302,67889.859375,10817328.0,1.8738484382629395,7.622426148207689e-06,0.10476207954016191,0.2570696799407969,0.033120039850473404,0.0
hyperbolic_paraboloid,T+F,learned,8042,8.553568477509543e-05,6.929187293280847e-06,161470.75,45499572.0,1.8515886068344116,3.767345126768553e-08,0.10546787689840004,0.1905777804513097,0.008860798552632332,0.020000001415610313
hyperbolic_paraboloid,T+F,oracle_drift+learned_diff,8042,8.553568477509543e-05,6.929187293280847e-06,161470.75,45499572.0,1.8515886068344116,3.767345126768553e-08,0.0731937228751807,0.44980365567829794,0.018848560750484467,0.0
hyperbolic_paraboloid,T+F,oracle_drift+oracle_diff,8042,8.553568477509543e-05,6.929187293280847e-06,161470.75,45499572.0,1.8515886068344116,3.767345126768553e-08,0.0610210284512143,0.015773779919684747,0.03220048546791077,0.0
hyperbolic_paraboloid,baseline,learned,9042,0.005628716200590134,0.00043889155494980514,88694.109375,23926950.0,1.8222730159759521,4.1670404739720235e-06,0.12163938454175566,0.1687653486812488,0.01658458262681961,0.006000000052154064
hyperbolic_paraboloid,baseline,oracle_drift+learned_diff,9042,0.005628716200590134,0.00043889155494980514,88694.109375,23926950.0,1.8222730159759521,4.1670404739720235e-06,0.07669186659028578,0.22898919055842246,0.01609121263027191,0.0
hyperbolic_paraboloid,baseline,oracle_drift+oracle_diff,9042,0.005628716200590134,0.00043889155494980514,88694.109375,23926950.0,1.8222730159759521,4.1670404739720235e-06,0.10329078552043747,0.020893435536852956,0.05914497375488281,0.0
hyperbolic_paraboloid,T+F,learned,9042,4.4835043809143826e-05,6.167147603264311e-06,169481.65625,51725988.0,1.8907890319824219,5.2083242446149765e-08,0.2089806395336896,0.21931785478302,0.07095752656459808,0.020000001415610313
hyperbolic_paraboloid,T+F,oracle_drift+learned_diff,9042,4.4835043809143826e-05,6.167147603264311e-06,169481.65625,51725988.0,1.8907890319824219,5.2083242446149765e-08,0.09131917950344659,0.39296176557843626,0.039824228733778,0.0
hyperbolic_paraboloid,T+F,oracle_drift+oracle_diff,9042,4.4835043809143826e-05,6.167147603264311e-06,169481.65625,51725988.0,1.8907890319824219,5.2083242446149765e-08,0.08582685568850205,0.10860557930620496,0.03215662017464638,0.0
