time,ensemble_survival,MTE,RPD,surface,penalty,sim_mode,W2,MMD
1.0,0.6299999952316284,0.14686272636292472,0.07304978495818246,sinusoidal,T+F,learned_latent,0.3216376681525235,0.042143791913986206
2.0,0.3349999785423279,,,sinusoidal,T+F,learned_latent,0.2535001037873504,0.044126685708761215
3.0,0.19999998807907104,,,sinusoidal,T+F,learned_latent,0.2560745466519845,0.03972071036696434
4.0,0.14999999105930328,,,sinusoidal,T+F,learned_latent,0.30289535436528536,0.042797788977622986
5.0,0.09999999403953552,,,sinusoidal,T+F,learned_latent,0.16625968832274668,0.037167150527238846
0.1,0.9699999690055847,0.0775678428177981,0.11146784881141343,sinusoidal,T+F,learned_ambient,,
0.2,0.9300000071525574,0.11650512039020497,0.11969188967638014,sinusoidal,T+F,learned_ambient,,
0.5,0.7749999761581421,0.1821712616951235,0.12234891678810246,sinusoidal,T+F,learned_ambient,,
1.0,0.6299999952316284,,,sinusoidal,T+F,learned_ambient,22.22185305941078,0.16318531334400177
2.0,0.3349999785423279,,,sinusoidal,T+F,learned_ambient,39.44030333359899,0.3108246624469757
3.0,0.19999998807907104,,,sinusoidal,T+F,learned_ambient,69.27517984585783,0.37171098589897156
4.0,0.14999999105930328,,,sinusoidal,T+F,learned_ambient,83.62775286630131,0.3899509012699127
5.0,0.09999999403953552,,,sinusoidal,T+F,learned_ambient,83.7258945078571,0.3922731280326843
0.1,0.9699999690055847,0.20607435088796713,0.29613643688205565,sinusoidal,T+F+K,learned_latent,,
0.2,0.9300000071525574,0.23587339667863744,0.2423252512704678,sinusoidal,T+F+K,learned_latent,,
0.5,0.7749999761581421,0.16449735087733114,0.11047885658296801,sinusoidal,T+F+K,learned_latent,,
1.0,0.6299999952316284,0.16020232912093874,0.07968492742784111,sinusoidal,T+F+K,learned_latent,0.34951064693071193,0.04762431979179382
2.0,0.3349999785423279,,,sinusoidal,T+F+K,learned_latent,0.25949568373908544,0.04465438053011894
3.0,0.19999998807907104,,,sinusoidal,T+F+K,learned_latent,0.2691102935408997,0.044042859226465225
4.0,0.14999999105930328,,,sinusoidal,T+F+K,learned_latent,0.3679030204625424,0.053399309515953064
5.0,0.09999999403953552,,,sinusoidal,T+F+K,learned_latent,0.15459982610247203,0.03452496975660324
0.1,0.9699999690055847,0.09276100040711079,0.13330097619528977,sinusoidal,T+F+K,learned_ambient,,
0.2,0.9300000071525574,0.15547962598903206,0.15973246650855918,sinusoidal,T+F+K,learned_ambient,,
0.5,0.7749999761581421,0.22759227137411794,0.15285433944333596,sinusoidal,T+F+K,learned_ambient,,
1.0,0.6299999952316284,0.2764518374488467,0.13750764252481423,sinusoidal,T+F+K,learned_ambient,20.887528324731218,0.18541961908340454
2.0,0.3349999785423279,,,sinusoidal,T+F+K,learned_ambient,26.19648724006868,0.34129565954208374
3.0,0.19999998807907104,,,sinusoidal,T+F+K,learned_ambient,36.27528365181104,0.37136462330818176
4.0,0.14999999105930328,,,sinusoidal,T+F+K,learned_ambient,54.59161815140687,0.3929597735404968
5.0,0.09999999403953552,,,sinusoidal,T+F+K,learned_ambient,65.45822027601542,0.38314273953437805
